,T,NT,stimuli,greedy,action,action*,reward,q,epsilon,alpha,chose_big,fixed_action
1700,1701,1,"[0.34, 0.54]",1,1,0,0.54,"[[0.31  0.544]
 [0.026 0.244]
 [0.663 0.62 ]]",0.0,0.9,1,0
1701,1702,2,"[0.04, 0.24]",1,1,1,0.24,"[[0.31  0.54 ]
 [0.026 0.244]
 [0.663 0.62 ]]",0.0,0.9,1,0
1702,1703,1,"[0.37, 0.57]",1,1,0,0.57,"[[0.31  0.54 ]
 [0.026 0.24 ]
 [0.663 0.62 ]]",0.0,0.9,1,0
1703,1704,2,"[0.27, 0.07]",1,1,1,0.27,"[[0.31  0.567]
 [0.026 0.24 ]
 [0.663 0.62 ]]",0.0,0.9,1,0
1704,1705,1,"[0.53, 0.33]",1,1,0,0.53,"[[0.31  0.567]
 [0.026 0.267]
 [0.663 0.62 ]]",0.0,0.9,1,0
1705,1706,2,"[0.03, 0.23]",1,1,1,0.23,"[[0.31  0.534]
 [0.026 0.267]
 [0.663 0.62 ]]",0.0,0.9,1,0
1706,1707,1,"[0.69, 0.49]",1,1,0,0.69,"[[0.31  0.534]
 [0.026 0.234]
 [0.663 0.62 ]]",0.0,0.9,1,0
1707,1708,2,"[0.39, 0.19]",1,1,1,0.39,"[[0.31  0.674]
 [0.026 0.234]
 [0.663 0.62 ]]",0.0,0.9,1,0
1708,1709,1,"[0.4, 0.6]",1,1,0,0.6,"[[0.31  0.674]
 [0.026 0.374]
 [0.663 0.62 ]]",0.0,0.9,1,0
1709,1710,2,"[0.3, 0.1]",1,1,1,0.3,"[[0.31  0.607]
 [0.026 0.374]
 [0.663 0.62 ]]",0.0,0.9,1,0
1710,1711,1,"[0.57, 0.37]",1,1,0,0.57,"[[0.31  0.607]
 [0.026 0.307]
 [0.663 0.62 ]]",0.0,0.9,1,0
1711,1712,2,"[0.07, 0.27]",1,1,1,0.27,"[[0.31  0.574]
 [0.026 0.307]
 [0.663 0.62 ]]",0.0,0.9,1,0
1712,1713,1,"[0.54, 0.34]",1,1,0,0.54,"[[0.31  0.574]
 [0.026 0.274]
 [0.663 0.62 ]]",0.0,0.9,1,0
1713,1714,2,"[0.04, 0.24]",1,1,1,0.24,"[[0.31  0.543]
 [0.026 0.274]
 [0.663 0.62 ]]",0.0,0.9,1,0
1714,1715,1,"[0.53, 0.33]",1,1,0,0.53,"[[0.31  0.543]
 [0.026 0.243]
 [0.663 0.62 ]]",0.0,0.9,1,0
1715,1716,2,"[0.23, 0.03]",1,1,1,0.23,"[[0.31  0.531]
 [0.026 0.243]
 [0.663 0.62 ]]",0.0,0.9,1,0
1716,1717,1,"[0.36, 0.56]",1,1,0,0.56,"[[0.31  0.531]
 [0.026 0.231]
 [0.663 0.62 ]]",0.0,0.9,1,0
1717,1718,2,"[0.26, 0.06]",1,1,1,0.26,"[[0.31  0.557]
 [0.026 0.231]
 [0.663 0.62 ]]",0.0,0.9,1,0
1718,1719,1,"[0.69, 0.49]",1,1,0,0.69,"[[0.31  0.557]
 [0.026 0.257]
 [0.663 0.62 ]]",0.0,0.9,1,0
1719,1720,2,"[0.19, 0.39]",1,1,1,0.39,"[[0.31  0.677]
 [0.026 0.257]
 [0.663 0.62 ]]",0.0,0.9,1,0
1720,1721,1,"[0.41, 0.61]",1,1,0,0.61,"[[0.31  0.677]
 [0.026 0.377]
 [0.663 0.62 ]]",0.0,0.9,1,0
1721,1722,2,"[0.31, 0.11]",1,1,1,0.31,"[[0.31  0.617]
 [0.026 0.377]
 [0.663 0.62 ]]",0.0,0.9,1,0
1722,1723,1,"[0.65, 0.45]",1,1,0,0.65,"[[0.31  0.617]
 [0.026 0.317]
 [0.663 0.62 ]]",0.0,0.9,1,0
1723,1724,2,"[0.35, 0.15]",1,1,1,0.35,"[[0.31  0.647]
 [0.026 0.317]
 [0.663 0.62 ]]",0.0,0.9,1,0
1724,1725,1,"[0.6, 0.4]",1,1,0,0.6,"[[0.31  0.647]
 [0.026 0.347]
 [0.663 0.62 ]]",0.0,0.9,1,0
1725,1726,2,"[0.1, 0.3]",1,1,1,0.3,"[[0.31  0.605]
 [0.026 0.347]
 [0.663 0.62 ]]",0.0,0.9,1,0
1726,1727,1,"[0.68, 0.48]",1,1,0,0.68,"[[0.31  0.605]
 [0.026 0.305]
 [0.663 0.62 ]]",0.0,0.9,1,0
1727,1728,2,"[0.38, 0.18]",1,1,1,0.38,"[[0.31  0.672]
 [0.026 0.305]
 [0.663 0.62 ]]",0.0,0.9,1,0
1728,1729,1,"[0.44, 0.64]",1,1,0,0.64,"[[0.31  0.672]
 [0.026 0.372]
 [0.663 0.62 ]]",0.0,0.9,1,0
1729,1730,2,"[0.14, 0.34]",1,1,1,0.34,"[[0.31  0.643]
 [0.026 0.372]
 [0.663 0.62 ]]",0.0,0.9,1,0
1730,1731,1,"[0.65, 0.45]",1,1,0,0.65,"[[0.31  0.643]
 [0.026 0.343]
 [0.663 0.62 ]]",0.0,0.9,1,0
1731,1732,2,"[0.35, 0.15]",1,1,1,0.35,"[[0.31  0.649]
 [0.026 0.343]
 [0.663 0.62 ]]",0.0,0.9,1,0
1732,1733,1,"[0.69, 0.49]",1,1,0,0.69,"[[0.31  0.649]
 [0.026 0.349]
 [0.663 0.62 ]]",0.0,0.9,1,0
1733,1734,2,"[0.39, 0.19]",1,1,1,0.39,"[[0.31  0.686]
 [0.026 0.349]
 [0.663 0.62 ]]",0.0,0.9,1,0
1734,1735,1,"[0.55, 0.35]",1,1,0,0.55,"[[0.31  0.686]
 [0.026 0.386]
 [0.663 0.62 ]]",0.0,0.9,1,0
1735,1736,2,"[0.25, 0.05]",1,1,1,0.25,"[[0.31  0.564]
 [0.026 0.386]
 [0.663 0.62 ]]",0.0,0.9,1,0
1736,1737,1,"[0.64, 0.44]",1,1,0,0.64,"[[0.31  0.564]
 [0.026 0.264]
 [0.663 0.62 ]]",0.0,0.9,1,0
1737,1738,2,"[0.34, 0.14]",1,1,1,0.34,"[[0.31  0.632]
 [0.026 0.264]
 [0.663 0.62 ]]",0.0,0.9,1,0
1738,1739,1,"[0.54, 0.34]",1,1,0,0.54,"[[0.31  0.632]
 [0.026 0.332]
 [0.663 0.62 ]]",0.0,0.9,1,0
1739,1740,2,"[0.04, 0.24]",1,1,1,0.24,"[[0.31  0.549]
 [0.026 0.332]
 [0.663 0.62 ]]",0.0,0.9,1,0
1740,1741,1,"[0.49, 0.69]",1,1,0,0.69,"[[0.31  0.549]
 [0.026 0.249]
 [0.663 0.62 ]]",0.0,0.9,1,0
1741,1742,2,"[0.19, 0.39]",1,1,1,0.39,"[[0.31  0.676]
 [0.026 0.249]
 [0.663 0.62 ]]",0.0,0.9,1,0
1742,1743,1,"[0.62, 0.42]",1,1,0,0.62,"[[0.31  0.676]
 [0.026 0.376]
 [0.663 0.62 ]]",0.0,0.9,1,0
1743,1744,2,"[0.32, 0.12]",1,1,1,0.32,"[[0.31  0.626]
 [0.026 0.376]
 [0.663 0.62 ]]",0.0,0.9,1,0
1744,1745,1,"[0.4, 0.6]",1,1,0,0.6,"[[0.31  0.626]
 [0.026 0.326]
 [0.663 0.62 ]]",0.0,0.9,1,0
1745,1746,2,"[0.1, 0.3]",1,1,1,0.3,"[[0.31  0.603]
 [0.026 0.326]
 [0.663 0.62 ]]",0.0,0.9,1,0
1746,1747,1,"[0.48, 0.68]",1,1,0,0.68,"[[0.31  0.603]
 [0.026 0.303]
 [0.663 0.62 ]]",0.0,0.9,1,0
1747,1748,2,"[0.38, 0.18]",1,1,1,0.38,"[[0.31  0.672]
 [0.026 0.303]
 [0.663 0.62 ]]",0.0,0.9,1,0
1748,1749,1,"[0.68, 0.48]",1,1,0,0.68,"[[0.31  0.672]
 [0.026 0.372]
 [0.663 0.62 ]]",0.0,0.9,1,0
1749,1750,2,"[0.38, 0.18]",1,1,1,0.38,"[[0.31  0.679]
 [0.026 0.372]
 [0.663 0.62 ]]",0.0,0.9,1,0
1750,1751,1,"[0.57, 0.37]",1,1,0,0.57,"[[0.31  0.679]
 [0.026 0.379]
 [0.663 0.62 ]]",0.0,0.9,1,0
1751,1752,2,"[0.07, 0.27]",1,1,1,0.27,"[[0.31  0.581]
 [0.026 0.379]
 [0.663 0.62 ]]",0.0,0.9,1,0
1752,1753,1,"[0.46, 0.66]",1,1,0,0.66,"[[0.31  0.581]
 [0.026 0.281]
 [0.663 0.62 ]]",0.0,0.9,1,0
1753,1754,2,"[0.36, 0.16]",1,1,1,0.36,"[[0.31  0.652]
 [0.026 0.281]
 [0.663 0.62 ]]",0.0,0.9,1,0
1754,1755,1,"[0.51, 0.31]",1,1,0,0.51,"[[0.31  0.652]
 [0.026 0.352]
 [0.663 0.62 ]]",0.0,0.9,1,0
1755,1756,2,"[0.01, 0.21]",1,1,1,0.21,"[[0.31  0.524]
 [0.026 0.352]
 [0.663 0.62 ]]",0.0,0.9,1,0
1756,1757,1,"[0.44, 0.64]",1,1,0,0.64,"[[0.31  0.524]
 [0.026 0.224]
 [0.663 0.62 ]]",0.0,0.9,1,0
1757,1758,2,"[0.34, 0.14]",1,1,1,0.34,"[[0.31  0.628]
 [0.026 0.224]
 [0.663 0.62 ]]",0.0,0.9,1,0
1758,1759,1,"[0.59, 0.39]",1,1,0,0.59,"[[0.31  0.628]
 [0.026 0.328]
 [0.663 0.62 ]]",0.0,0.9,1,0
1759,1760,2,"[0.29, 0.09]",1,1,1,0.29,"[[0.31  0.594]
 [0.026 0.328]
 [0.663 0.62 ]]",0.0,0.9,1,0
1760,1761,1,"[0.31, 0.51]",1,1,0,0.51,"[[0.31  0.594]
 [0.026 0.294]
 [0.663 0.62 ]]",0.0,0.9,1,0
1761,1762,2,"[0.01, 0.21]",1,1,1,0.21,"[[0.31  0.518]
 [0.026 0.294]
 [0.663 0.62 ]]",0.0,0.9,1,0
1762,1763,1,"[0.47, 0.67]",1,1,0,0.67,"[[0.31  0.518]
 [0.026 0.218]
 [0.663 0.62 ]]",0.0,0.9,1,0
1763,1764,2,"[0.37, 0.17]",1,1,1,0.37,"[[0.31  0.655]
 [0.026 0.218]
 [0.663 0.62 ]]",0.0,0.9,1,0
1764,1765,1,"[0.51, 0.31]",1,1,0,0.51,"[[0.31  0.655]
 [0.026 0.355]
 [0.663 0.62 ]]",0.0,0.9,1,0
1765,1766,2,"[0.21, 0.01]",1,1,1,0.21,"[[0.31  0.524]
 [0.026 0.355]
 [0.663 0.62 ]]",0.0,0.9,1,0
1766,1767,1,"[0.54, 0.34]",1,1,0,0.54,"[[0.31  0.524]
 [0.026 0.224]
 [0.663 0.62 ]]",0.0,0.9,1,0
1767,1768,2,"[0.24, 0.04]",1,1,1,0.24,"[[0.31  0.538]
 [0.026 0.224]
 [0.663 0.62 ]]",0.0,0.9,1,0
1768,1769,1,"[0.51, 0.31]",1,1,0,0.51,"[[0.31  0.538]
 [0.026 0.238]
 [0.663 0.62 ]]",0.0,0.9,1,0
1769,1770,2,"[0.01, 0.21]",1,1,1,0.21,"[[0.31  0.513]
 [0.026 0.238]
 [0.663 0.62 ]]",0.0,0.9,1,0
1770,1771,1,"[0.43, 0.63]",1,1,0,0.63,"[[0.31  0.513]
 [0.026 0.213]
 [0.663 0.62 ]]",0.0,0.9,1,0
1771,1772,2,"[0.33, 0.13]",1,1,1,0.33,"[[0.31  0.618]
 [0.026 0.213]
 [0.663 0.62 ]]",0.0,0.9,1,0
1772,1773,1,"[0.63, 0.43]",1,1,0,0.63,"[[0.31  0.618]
 [0.026 0.318]
 [0.663 0.62 ]]",0.0,0.9,1,0
1773,1774,2,"[0.13, 0.33]",1,1,1,0.33,"[[0.31  0.629]
 [0.026 0.318]
 [0.663 0.62 ]]",0.0,0.9,1,0
1774,1775,1,"[0.63, 0.43]",1,1,0,0.63,"[[0.31  0.629]
 [0.026 0.329]
 [0.663 0.62 ]]",0.0,0.9,1,0
1775,1776,2,"[0.33, 0.13]",1,1,1,0.33,"[[0.31  0.63 ]
 [0.026 0.329]
 [0.663 0.62 ]]",0.0,0.9,1,0
1776,1777,1,"[0.6, 0.4]",1,1,0,0.6,"[[0.31  0.63 ]
 [0.026 0.33 ]
 [0.663 0.62 ]]",0.0,0.9,1,0
1777,1778,2,"[0.1, 0.3]",1,1,1,0.3,"[[0.31  0.603]
 [0.026 0.33 ]
 [0.663 0.62 ]]",0.0,0.9,1,0
1778,1779,1,"[0.51, 0.31]",1,1,0,0.51,"[[0.31  0.603]
 [0.026 0.303]
 [0.663 0.62 ]]",0.0,0.9,1,0
1779,1780,2,"[0.21, 0.01]",1,1,1,0.21,"[[0.31  0.519]
 [0.026 0.303]
 [0.663 0.62 ]]",0.0,0.9,1,0
1780,1781,1,"[0.69, 0.49]",1,1,0,0.69,"[[0.31  0.519]
 [0.026 0.219]
 [0.663 0.62 ]]",0.0,0.9,1,0
1781,1782,2,"[0.19, 0.39]",1,1,1,0.39,"[[0.31  0.673]
 [0.026 0.219]
 [0.663 0.62 ]]",0.0,0.9,1,0
1782,1783,1,"[0.37, 0.57]",1,1,0,0.57,"[[0.31  0.673]
 [0.026 0.373]
 [0.663 0.62 ]]",0.0,0.9,1,0
1783,1784,2,"[0.27, 0.07]",1,1,1,0.27,"[[0.31  0.58 ]
 [0.026 0.373]
 [0.663 0.62 ]]",0.0,0.9,1,0
1784,1785,1,"[0.62, 0.42]",1,1,0,0.62,"[[0.31  0.58 ]
 [0.026 0.28 ]
 [0.663 0.62 ]]",0.0,0.9,1,0
1785,1786,2,"[0.32, 0.12]",1,1,1,0.32,"[[0.31  0.616]
 [0.026 0.28 ]
 [0.663 0.62 ]]",0.0,0.9,1,0
1786,1787,1,"[0.41, 0.61]",1,1,0,0.61,"[[0.31  0.616]
 [0.026 0.316]
 [0.663 0.62 ]]",0.0,0.9,1,0
1787,1788,2,"[0.31, 0.11]",1,1,1,0.31,"[[0.31  0.611]
 [0.026 0.316]
 [0.663 0.62 ]]",0.0,0.9,1,0
1788,1789,1,"[0.33, 0.53]",1,1,0,0.53,"[[0.31  0.611]
 [0.026 0.311]
 [0.663 0.62 ]]",0.0,0.9,1,0
1789,1790,2,"[0.23, 0.03]",1,1,1,0.23,"[[0.31  0.538]
 [0.026 0.311]
 [0.663 0.62 ]]",0.0,0.9,1,0
1790,1791,1,"[0.65, 0.45]",1,1,0,0.65,"[[0.31  0.538]
 [0.026 0.238]
 [0.663 0.62 ]]",0.0,0.9,1,0
1791,1792,2,"[0.35, 0.15]",1,1,1,0.35,"[[0.31  0.639]
 [0.026 0.238]
 [0.663 0.62 ]]",0.0,0.9,1,0
1792,1793,1,"[0.61, 0.41]",1,1,0,0.61,"[[0.31  0.639]
 [0.026 0.339]
 [0.663 0.62 ]]",0.0,0.9,1,0
1793,1794,2,"[0.11, 0.31]",1,1,1,0.31,"[[0.31  0.613]
 [0.026 0.339]
 [0.663 0.62 ]]",0.0,0.9,1,0
1794,1795,1,"[0.47, 0.67]",1,1,0,0.67,"[[0.31  0.613]
 [0.026 0.313]
 [0.663 0.62 ]]",0.0,0.9,1,0
1795,1796,2,"[0.17, 0.37]",1,1,1,0.37,"[[0.31  0.664]
 [0.026 0.313]
 [0.663 0.62 ]]",0.0,0.9,1,0
1796,1797,1,"[0.31, 0.51]",1,1,0,0.51,"[[0.31  0.664]
 [0.026 0.364]
 [0.663 0.62 ]]",0.0,0.9,1,0
1797,1798,2,"[0.01, 0.21]",1,1,1,0.21,"[[0.31  0.525]
 [0.026 0.364]
 [0.663 0.62 ]]",0.0,0.9,1,0
1798,1799,1,"[0.36, 0.56]",1,1,0,0.56,"[[0.31  0.525]
 [0.026 0.225]
 [0.663 0.62 ]]",0.0,0.9,1,0
1799,1800,2,"[0.06, 0.26]",1,1,1,0.26,"[[0.31  0.557]
 [0.026 0.225]
 [0.663 0.62 ]]",0.0,0.9,1,0
1800,1801,1,"[0.59, 0.39]",1,1,0,0.59,"[[0.31  0.557]
 [0.026 0.257]
 [0.663 0.62 ]]",0.0,0.9,1,0
1801,1802,2,"[0.29, 0.09]",1,1,1,0.29,"[[0.31  0.587]
 [0.026 0.257]
 [0.663 0.62 ]]",0.0,0.9,1,0
1802,1803,1,"[0.37, 0.57]",1,1,0,0.57,"[[0.31  0.587]
 [0.026 0.287]
 [0.663 0.62 ]]",0.0,0.9,1,0
1803,1804,2,"[0.07, 0.27]",1,1,1,0.27,"[[0.31  0.572]
 [0.026 0.287]
 [0.663 0.62 ]]",0.0,0.9,1,0
1804,1805,1,"[0.66, 0.46]",1,1,0,0.66,"[[0.31  0.572]
 [0.026 0.272]
 [0.663 0.62 ]]",0.0,0.9,1,0
1805,1806,2,"[0.36, 0.16]",1,1,1,0.36,"[[0.31  0.651]
 [0.026 0.272]
 [0.663 0.62 ]]",0.0,0.9,1,0
1806,1807,1,"[0.38, 0.58]",1,1,0,0.58,"[[0.31  0.651]
 [0.026 0.351]
 [0.663 0.62 ]]",0.0,0.9,1,0
1807,1808,2,"[0.08, 0.28]",1,1,1,0.28,"[[0.31  0.587]
 [0.026 0.351]
 [0.663 0.62 ]]",0.0,0.9,1,0
1808,1809,1,"[0.31, 0.51]",1,1,0,0.51,"[[0.31  0.587]
 [0.026 0.287]
 [0.663 0.62 ]]",0.0,0.9,1,0
1809,1810,2,"[0.21, 0.01]",1,1,1,0.21,"[[0.31  0.518]
 [0.026 0.287]
 [0.663 0.62 ]]",0.0,0.9,1,0
1810,1811,1,"[0.52, 0.32]",1,1,0,0.52,"[[0.31  0.518]
 [0.026 0.218]
 [0.663 0.62 ]]",0.0,0.9,1,0
1811,1812,2,"[0.02, 0.22]",1,1,1,0.22,"[[0.31  0.52 ]
 [0.026 0.218]
 [0.663 0.62 ]]",0.0,0.9,1,0
1812,1813,1,"[0.4, 0.6]",1,1,0,0.6,"[[0.31  0.52 ]
 [0.026 0.22 ]
 [0.663 0.62 ]]",0.0,0.9,1,0
1813,1814,2,"[0.3, 0.1]",1,1,1,0.3,"[[0.31  0.592]
 [0.026 0.22 ]
 [0.663 0.62 ]]",0.0,0.9,1,0
1814,1815,1,"[0.55, 0.35]",1,1,0,0.55,"[[0.31  0.592]
 [0.026 0.292]
 [0.663 0.62 ]]",0.0,0.9,1,0
1815,1816,2,"[0.05, 0.25]",1,1,1,0.25,"[[0.31  0.554]
 [0.026 0.292]
 [0.663 0.62 ]]",0.0,0.9,1,0
1816,1817,1,"[0.41, 0.61]",1,1,0,0.61,"[[0.31  0.554]
 [0.026 0.254]
 [0.663 0.62 ]]",0.0,0.9,1,0
1817,1818,2,"[0.31, 0.11]",1,1,1,0.31,"[[0.31  0.604]
 [0.026 0.254]
 [0.663 0.62 ]]",0.0,0.9,1,0
1818,1819,1,"[0.53, 0.33]",1,1,0,0.53,"[[0.31  0.604]
 [0.026 0.304]
 [0.663 0.62 ]]",0.0,0.9,1,0
1819,1820,2,"[0.23, 0.03]",1,1,1,0.23,"[[0.31  0.537]
 [0.026 0.304]
 [0.663 0.62 ]]",0.0,0.9,1,0
1820,1821,1,"[0.62, 0.42]",1,1,0,0.62,"[[0.31  0.537]
 [0.026 0.237]
 [0.663 0.62 ]]",0.0,0.9,1,0
1821,1822,2,"[0.12, 0.32]",1,1,1,0.32,"[[0.31  0.612]
 [0.026 0.237]
 [0.663 0.62 ]]",0.0,0.9,1,0
1822,1823,1,"[0.33, 0.53]",1,1,0,0.53,"[[0.31  0.612]
 [0.026 0.312]
 [0.663 0.62 ]]",0.0,0.9,1,0
1823,1824,2,"[0.23, 0.03]",1,1,1,0.23,"[[0.31  0.538]
 [0.026 0.312]
 [0.663 0.62 ]]",0.0,0.9,1,0
1824,1825,1,"[0.56, 0.36]",1,1,0,0.56,"[[0.31  0.538]
 [0.026 0.238]
 [0.663 0.62 ]]",0.0,0.9,1,0
1825,1826,2,"[0.06, 0.26]",1,1,1,0.26,"[[0.31  0.558]
 [0.026 0.238]
 [0.663 0.62 ]]",0.0,0.9,1,0
1826,1827,1,"[0.34, 0.54]",1,1,0,0.54,"[[0.31  0.558]
 [0.026 0.258]
 [0.663 0.62 ]]",0.0,0.9,1,0
1827,1828,2,"[0.04, 0.24]",1,1,1,0.24,"[[0.31  0.542]
 [0.026 0.258]
 [0.663 0.62 ]]",0.0,0.9,1,0
1828,1829,1,"[0.52, 0.32]",1,1,0,0.52,"[[0.31  0.542]
 [0.026 0.242]
 [0.663 0.62 ]]",0.0,0.9,1,0
1829,1830,2,"[0.02, 0.22]",1,1,1,0.22,"[[0.31  0.522]
 [0.026 0.242]
 [0.663 0.62 ]]",0.0,0.9,1,0
1830,1831,1,"[0.32, 0.52]",1,1,0,0.52,"[[0.31  0.522]
 [0.026 0.222]
 [0.663 0.62 ]]",0.0,0.9,1,0
1831,1832,2,"[0.22, 0.02]",1,1,1,0.22,"[[0.31  0.52 ]
 [0.026 0.222]
 [0.663 0.62 ]]",0.0,0.9,1,0
1832,1833,1,"[0.46, 0.66]",1,1,0,0.66,"[[0.31  0.52 ]
 [0.026 0.22 ]
 [0.663 0.62 ]]",0.0,0.9,1,0
1833,1834,2,"[0.36, 0.16]",1,1,1,0.36,"[[0.31  0.646]
 [0.026 0.22 ]
 [0.663 0.62 ]]",0.0,0.9,1,0
1834,1835,1,"[0.35, 0.55]",1,1,0,0.55,"[[0.31  0.646]
 [0.026 0.346]
 [0.663 0.62 ]]",0.0,0.9,1,0
1835,1836,2,"[0.25, 0.05]",1,1,1,0.25,"[[0.31  0.56 ]
 [0.026 0.346]
 [0.663 0.62 ]]",0.0,0.9,1,0
1836,1837,1,"[0.41, 0.61]",1,1,0,0.61,"[[0.31  0.56 ]
 [0.026 0.26 ]
 [0.663 0.62 ]]",0.0,0.9,1,0
1837,1838,2,"[0.31, 0.11]",1,1,1,0.31,"[[0.31  0.605]
 [0.026 0.26 ]
 [0.663 0.62 ]]",0.0,0.9,1,0
1838,1839,1,"[0.53, 0.33]",1,1,0,0.53,"[[0.31  0.605]
 [0.026 0.305]
 [0.663 0.62 ]]",0.0,0.9,1,0
1839,1840,2,"[0.23, 0.03]",1,1,1,0.23,"[[0.31  0.537]
 [0.026 0.305]
 [0.663 0.62 ]]",0.0,0.9,1,0
1840,1841,1,"[0.44, 0.64]",1,1,0,0.64,"[[0.31  0.537]
 [0.026 0.237]
 [0.663 0.62 ]]",0.0,0.9,1,0
1841,1842,2,"[0.14, 0.34]",1,1,1,0.34,"[[0.31  0.63 ]
 [0.026 0.237]
 [0.663 0.62 ]]",0.0,0.9,1,0
1842,1843,1,"[0.59, 0.39]",1,1,0,0.59,"[[0.31  0.63 ]
 [0.026 0.33 ]
 [0.663 0.62 ]]",0.0,0.9,1,0
1843,1844,2,"[0.29, 0.09]",1,1,1,0.29,"[[0.31  0.594]
 [0.026 0.33 ]
 [0.663 0.62 ]]",0.0,0.9,1,0
1844,1845,1,"[0.41, 0.61]",1,1,0,0.61,"[[0.31  0.594]
 [0.026 0.294]
 [0.663 0.62 ]]",0.0,0.9,1,0
1845,1846,2,"[0.11, 0.31]",1,1,1,0.31,"[[0.31  0.608]
 [0.026 0.294]
 [0.663 0.62 ]]",0.0,0.9,1,0
1846,1847,1,"[0.43, 0.63]",1,1,0,0.63,"[[0.31  0.608]
 [0.026 0.308]
 [0.663 0.62 ]]",0.0,0.9,1,0
1847,1848,2,"[0.33, 0.13]",1,1,1,0.33,"[[0.31  0.628]
 [0.026 0.308]
 [0.663 0.62 ]]",0.0,0.9,1,0
1848,1849,1,"[0.38, 0.58]",1,1,0,0.58,"[[0.31  0.628]
 [0.026 0.328]
 [0.663 0.62 ]]",0.0,0.9,1,0
1849,1850,2,"[0.28, 0.08]",1,1,1,0.28,"[[0.31  0.585]
 [0.026 0.328]
 [0.663 0.62 ]]",0.0,0.9,1,0
1850,1851,1,"[0.36, 0.56]",1,1,0,0.56,"[[0.31  0.585]
 [0.026 0.285]
 [0.663 0.62 ]]",0.0,0.9,1,0
1851,1852,2,"[0.06, 0.26]",1,1,1,0.26,"[[0.31  0.562]
 [0.026 0.285]
 [0.663 0.62 ]]",0.0,0.9,1,0
1852,1853,1,"[0.62, 0.42]",1,1,0,0.62,"[[0.31  0.562]
 [0.026 0.262]
 [0.663 0.62 ]]",0.0,0.9,1,0
1853,1854,2,"[0.32, 0.12]",1,1,1,0.32,"[[0.31  0.614]
 [0.026 0.262]
 [0.663 0.62 ]]",0.0,0.9,1,0
1854,1855,1,"[0.36, 0.56]",1,1,0,0.56,"[[0.31  0.614]
 [0.026 0.314]
 [0.663 0.62 ]]",0.0,0.9,1,0
1855,1856,2,"[0.06, 0.26]",1,1,1,0.26,"[[0.31  0.565]
 [0.026 0.314]
 [0.663 0.62 ]]",0.0,0.9,1,0
1856,1857,1,"[0.38, 0.58]",1,1,0,0.58,"[[0.31  0.565]
 [0.026 0.265]
 [0.663 0.62 ]]",0.0,0.9,1,0
1857,1858,2,"[0.08, 0.28]",1,1,1,0.28,"[[0.31  0.579]
 [0.026 0.265]
 [0.663 0.62 ]]",0.0,0.9,1,0
1858,1859,1,"[0.58, 0.38]",1,1,0,0.58,"[[0.31  0.579]
 [0.026 0.279]
 [0.663 0.62 ]]",0.0,0.9,1,0
1859,1860,2,"[0.08, 0.28]",1,1,1,0.28,"[[0.31  0.58 ]
 [0.026 0.279]
 [0.663 0.62 ]]",0.0,0.9,1,0
1860,1861,1,"[0.62, 0.42]",1,1,0,0.62,"[[0.31  0.58 ]
 [0.026 0.28 ]
 [0.663 0.62 ]]",0.0,0.9,1,0
1861,1862,2,"[0.32, 0.12]",1,1,1,0.32,"[[0.31  0.616]
 [0.026 0.28 ]
 [0.663 0.62 ]]",0.0,0.9,1,0
1862,1863,1,"[0.44, 0.64]",1,1,0,0.64,"[[0.31  0.616]
 [0.026 0.316]
 [0.663 0.62 ]]",0.0,0.9,1,0
1863,1864,2,"[0.34, 0.14]",1,1,1,0.34,"[[0.31  0.638]
 [0.026 0.316]
 [0.663 0.62 ]]",0.0,0.9,1,0
1864,1865,1,"[0.36, 0.56]",1,1,0,0.56,"[[0.31  0.638]
 [0.026 0.338]
 [0.663 0.62 ]]",0.0,0.9,1,0
1865,1866,2,"[0.26, 0.06]",1,1,1,0.26,"[[0.31  0.568]
 [0.026 0.338]
 [0.663 0.62 ]]",0.0,0.9,1,0
1866,1867,1,"[0.35, 0.55]",1,1,0,0.55,"[[0.31  0.568]
 [0.026 0.268]
 [0.663 0.62 ]]",0.0,0.9,1,0
1867,1868,2,"[0.25, 0.05]",1,1,1,0.25,"[[0.31  0.552]
 [0.026 0.268]
 [0.663 0.62 ]]",0.0,0.9,1,0
1868,1869,1,"[0.42, 0.62]",1,1,0,0.62,"[[0.31  0.552]
 [0.026 0.252]
 [0.663 0.62 ]]",0.0,0.9,1,0
1869,1870,2,"[0.32, 0.12]",1,1,1,0.32,"[[0.31  0.613]
 [0.026 0.252]
 [0.663 0.62 ]]",0.0,0.9,1,0
1870,1871,1,"[0.36, 0.56]",1,1,0,0.56,"[[0.31  0.613]
 [0.026 0.313]
 [0.663 0.62 ]]",0.0,0.9,1,0
1871,1872,2,"[0.06, 0.26]",1,1,1,0.26,"[[0.31  0.565]
 [0.026 0.313]
 [0.663 0.62 ]]",0.0,0.9,1,0
1872,1873,1,"[0.43, 0.63]",1,1,0,0.63,"[[0.31  0.565]
 [0.026 0.265]
 [0.663 0.62 ]]",0.0,0.9,1,0
1873,1874,2,"[0.33, 0.13]",1,1,1,0.33,"[[0.31  0.624]
 [0.026 0.265]
 [0.663 0.62 ]]",0.0,0.9,1,0
1874,1875,1,"[0.69, 0.49]",1,1,0,0.69,"[[0.31  0.624]
 [0.026 0.324]
 [0.663 0.62 ]]",0.0,0.9,1,0
